transcript,category,is_scam
hi how was your exam today. did the maths paper go well. don't worry about the result just focus on the next one. papa is asking if you need more money for your hostel mess fees. we are all proud of you.,family_conversation,0
"okay Hello sir, I am calling from Airtel. Your SIM card KYC is incomplete and your number will be disconnected tonight. To keep it active, download the app I am telling you and enter your aadhar number and the verification code on your screen. Do it now while I am on the call.",fake_kyc_update,1
hmm Hello I am calling from SBI credit card division. Your card statement for this month has been generated and the due date is the fifteenth. You can pay through the official app or net banking. As a reminder the bank never asks for your OTP or CVV on calls.,genuine_banking_call,0
"yes yes hi, i am calling from your internet service provider. we have a scheduled maintenance in pune area tonight from two am to four am so your broadband may be down during that time. no action is required from you. sorry for the inconvenience.",customer_support,0
"hello sir, i am calling from meesho refund department. your payment of fifteen hundred rupees failed but money got deducted. i am sending you a refund request on your upi app. just open the app, enter your upi pin and the amount will come back to you instantly.",upi_refund_scam,1
Madam this is from your electricity board. You paid your bill twice last month so a refund of two hundred rupees is pending. To receive it scan the QR code I sent on WhatsApp and enter your UPI PIN. The refund will be credited immediately after that.,upi_refund_scam,1
Madam this is from your electricity board. You paid your bill twice last month so a refund of nine hundred ninety nine rupees is pending. To receive it scan the QR code I sent on WhatsApp and enter your UPI PIN. The refund will be credited immediately after that.,upi_refund_scam,1
"Madam, your name was picked in the TV show lucky customer draw. You have won a brand new car. Our agent will help you claim it, but you must first pay income tax of two lakh rupees in advance to this UPI id. Keep this confidential and act now, the claim window closes in thirty minutes.",lottery_scam,1
This is an urgent call from your bank. Your KYC documents have been rejected and all transactions will be stopped in thirty minutes. To reactivate click the link I sent by SMS and fill your card details including CVV. If you delay you will lose access to your money.,fake_kyc_update,1
okay Madam this is from your electricity board. You paid your bill twice last month so a refund of two thousand rupees is pending. To receive it scan the QR code I sent on WhatsApp and enter your UPI PIN. The refund will be credited immediately after that.,upi_refund_scam,1
"You are now under digital arrest. This is DCP Iyer from narcotics control bureau. Do not disconnect the video call, do not leave your room, and do not talk to anyone. A case of hawala transfers is registered on your Aadhaar. Your every movement is being monitored until the verification is complete.",digital_arrest_scam,1
